athlete_id,edition_year,total_medals,participation_number
1003,1992,1,1
1003,1996,1,2
1004,1924,3,1
1005,1924,2,1
1006,1996,1,1
1007,1908,2,1
1007,1924,2,2
1008,1908,2,1
1009,1996,1,1
1010,1988,2,1
1011,1992,2,1
1011,1996,2,2
1011,2000,2,3
1011,2004,1,4
1011,2008,2,5
1012,1992,2,1
1013,1996,2,1
1014,1996,2,1
1014,2000,2,2
1014,2004,2,3
1014,2008,1,4
1014,2012,1,5
1014,2016,1,6
1014,2020,1,7
1015,1988,2,1
1016,1988,1,1
1017,1988,1,1
1018,1996,2,1
1019,1988,2,1
1019,1992,2,2
1020,1996,1,1
1021,1988,2,1
1022,1988,2,1
1022,1992,2,2
1023,1988,2,1
1024,1992,2,1
1024,1996,2,2
1025,1988,1,1
1027,1992,1,1
1027,1996,2,2
1027,2000,2,3
1027,2004,2,4
1027,2008,2,5
1027,2012,1,6
1027,2016,2,7
1029,1912,2,1
1029,1924,3,2
1030,1920,2,1
1030,1924,3,2
1032,1912,2,1
1033,1912,3,1
1033,1920,3,2
1033,1924,3,3
1034,1920,2,1
1034,1924,3,2
1035,1992,1,1
1036,1912,2,1
1037,1992,2,1
1037,1996,1,2
1037,2000,1,3
1038,1912,3,1
1039,1992,1,1
1040,1912,2,1
1041,1988,1,1
1042,1992,1,1
1042,1996,1,2
1043,1992,1,1
1043,1996,1,2
1043,2000,2,3
1043,2004,2,4
1044,1992,2,1
1044,1996,2,2
1045,1992,2,1
1046,1988,1,1
1047,1988,2,1
1048,1992,2,1
1049,1988,2,1
1050,1992,2,1
1051,1988,1,1
1051,1992,2,2
1051,2000,1,3
1052,1996,1,1
1053,1988,1,1
1054,1992,1,1
1054,2000,1,2
1055,1992,1,1
1056,1988,2,1
1057,1988,2,1
1058,1992,2,1
1058,1996,2,2
1059,1996,1,1
1060,1988,1,1
1061,1992,1,1
1062,1992,1,1
1063,1996,1,1
1064,1992,1,1
1065,1992,2,1
1066,1984,1,1
1066,1992,1,2
1067,1996,1,1
1068,1992,2,1
1069,1996,2,1
1070,1992,1,1
1071,1992,1,1
1071,1996,1,2
1071,2000,1,3
1072,1992,1,1
1073,1992,1,1
1074,1996,2,1
1075,1992,1,1
1076,1992,1,1
1077,1992,2,1
1078,1976,1,1
1078,1980,1,2
1079,1968,1,1
1080,1988,1,1
1081,1988,1,1
1081,1992,1,2
1082,1972,1,1
1082,1976,1,2
1083,1972,1,1
1083,1976,1,2
1084,1972,1,1
1085,1980,1,1
1086,1980,1,1
1087,1956,1,1
1088,1952,1,1
1089,1952,1,1
1090,1968,1,1
1090,1972,1,2
1091,1960,1,1
1092,1964,1,1
1093,1960,1,1
1094,1964,1,1
1095,1972,1,1
1096,1952,1,1
1096,1956,1,2
1097,1964,1,1
1098,1964,1,1
1098,1968,1,2
1099,1960,1,1
1100,1976,1,1
1101,1960,1,1
1102,1964,1,1
1102,1968,1,2
1103,1980,1,1
1104,1988,1,1
1104,1992,1,2
1105,1968,1,1
1106,1952,1,1
1106,1960,1,2
1107,1968,1,1
1107,1972,1,2
1108,1972,1,1
1108,1976,1,2
1109,1980,1,1
1110,1988,1,1
1111,1960,1,1
1112,1976,1,1
1113,1980,1,1
1113,1988,1,2
1114,1968,1,1
1115,1992,1,1
1115,1996,1,2
1116,1996,1,1
1117,1972,1,1
1117,1976,1,2
1118,1988,1,1
1119,1988,1,1
1119,1992,1,2
1119,1996,1,3
1120,1992,1,1
1120,1996,1,2
1121,1992,1,1
1122,1976,1,1
1123,1996,1,1
1124,1988,1,1
1125,1988,1,1
1126,1984,1,1
1127,1984,1,1
1128,1988,1,1
1129,1988,1,1
1130,1964,1,1
1131,1964,1,1
1132,1972,1,1
1133,1964,1,1
1134,1964,1,1
1135,1960,1,1
1136,1972,1,1
1137,1968,1,1
1138,1928,1,1
1139,1956,1,1
1140,1924,1,1
1141,1960,1,1
1142,1996,1,1
1143,1924,1,1
1144,1948,1,1
1145,1996,1,1
1146,1992,1,1
1147,1924,1,1
1148,1952,1,1
1149,1932,1,1
1150,1936,1,1
1151,1928,1,1
1152,1952,1,1
1153,1928,1,1
1154,1976,1,1
1155,1976,1,1
1156,1956,1,1
1157,1948,1,1
1158,1992,1,1
1158,1996,1,2
1159,1964,1,1
1160,1984,1,1
1161,1988,1,1
1161,1992,1,2
1162,1984,1,1
1163,1984,1,1
1164,1996,1,1
1165,1948,1,1
1166,1992,1,1
1166,1996,1,2
1167,1968,1,1
1168,1976,1,1
1169,1932,1,1
1170,1976,1,1
1171,1988,1,1
1171,1992,1,2
1172,1928,1,1
1173,1984,1,1
1174,1920,1,1
1174,1924,1,2
1175,1988,1,1
1176,1932,1,1
1177,1948,1,1
1178,1972,1,1
1179,1924,1,1
1180,1964,1,1
1180,1968,1,2
1181,1920,1,1
1182,1956,1,1
1183,1976,1,1
1184,1992,1,1
1185,1972,1,1
1185,1976,1,2
1186,1984,1,1
1187,1992,1,1
1188,1992,1,1
1189,1948,1,1
1190,1952,1,1
1191,1932,1,1
1192,1952,1,1
1193,1988,1,1
1194,1956,1,1
1195,1996,1,1
1196,1936,1,1
1197,1996,1,1
1198,1984,1,1
1199,1932,1,1
1200,1992,1,1
1201,1924,1,1
1202,1984,1,1
1202,1988,1,2
1203,1924,1,1
1204,1924,1,1
1205,1952,1,1
1206,1932,1,1
1207,1960,1,1
1208,1988,1,1
1209,1936,1,1
1210,1928,1,1
1211,1972,1,1
1212,1956,1,1
1213,1932,1,1
1214,1976,1,1
1215,1956,1,1
1216,1972,1,1
1217,1920,1,1
1218,1920,1,1
1219,1992,1,1
1220,1984,1,1
1221,1988,1,1
1222,1968,1,1
1223,1988,1,1
1224,1984,1,1
1225,1964,1,1
1226,1996,1,1
1227,1976,1,1
1228,1920,1,1
1229,1920,1,1
1230,1924,1,1
1231,1964,1,1
1232,1976,1,1
1233,1996,1,1
1233,2000,1,2
1234,1948,1,1
1235,1960,1,1
1236,1952,1,1
1237,1948,1,1
1238,1920,1,1
1239,1936,1,1
1240,1928,1,1
1241,1988,1,1
1242,1992,1,1
1242,1996,1,2
1242,2000,1,3
1243,1996,1,1
1244,1920,1,1
1245,1928,1,1
1246,1984,1,1
1247,1952,1,1
1248,1980,1,1
1249,1980,1,1
1250,1980,1,1
1251,1968,1,1
1251,1972,1,2
1252,1924,1,1
1253,1992,1,1
1253,1996,1,2
1254,1956,1,1
1255,1948,1,1
1256,1968,1,1
1257,1960,1,1
1258,1948,1,1
1259,1924,1,1
1260,1960,1,1
1261,1928,1,1
1262,1936,1,1
1263,1968,1,1
1264,1968,1,1
1265,1948,1,1
1266,1936,1,1
1267,1948,1,1
1268,1936,1,1
1269,1956,1,1
1269,1960,1,2
1270,1972,1,1
1271,1964,1,1
1272,1968,1,1
1273,1928,1,1
1274,1924,1,1
1275,1964,1,1
1276,1928,1,1
1277,1956,1,1
1278,1928,1,1
1279,1924,1,1
1280,1972,1,1
1281,1968,1,1
1282,1972,1,1
1283,1936,1,1
1284,1948,1,1
1285,1964,1,1
1285,1968,1,2
1286,1964,1,1
1287,1992,1,1
1288,1992,1,1
1289,1996,1,1
1290,1936,1,1
1291,1996,1,1
1292,1988,1,1
1293,1992,1,1
1294,1988,1,1
1295,1936,1,1
1296,1996,1,1
1296,2000,1,2
1297,1992,1,1
1298,1964,1,1
1299,1984,1,1
1300,1984,1,1
1300,1988,1,2
1301,1964,1,1
1302,1988,1,1
1303,1964,1,1
1304,1984,1,1
1305,1968,1,1
1306,1980,1,1
1307,1996,1,1
1308,1972,1,1
1309,1968,1,1
1310,1968,1,1
1311,1988,1,1
1312,1968,1,1
1313,1972,1,1
1314,1980,1,1
1314,1984,1,2
1314,1988,1,3
1315,1996,1,1
1316,1988,1,1
1317,1980,1,1
1317,1984,1,2
1318,1996,1,1
1319,1984,1,1
1320,1980,1,1
1320,1984,1,2
1321,1984,1,1
1321,1988,1,2
1322,1984,1,1
1323,1972,1,1
1323,1976,1,2
1324,1996,1,1
1325,1988,1,1
1326,1988,1,1
1327,1988,1,1
1328,1976,1,1
1329,1972,1,1
1330,1972,1,1
1331,1976,1,1
1332,1972,1,1
1333,1992,1,1
1334,1996,1,1
1335,1976,1,1
1336,1984,1,1
1337,1988,1,1
1338,1976,1,1
1339,1996,1,1
1340,1984,1,1
1341,1988,1,1
1342,1976,1,1
1343,1972,1,1
1344,1972,1,1
1345,1992,1,1
1346,1984,1,1
1347,1992,1,1
1348,1996,1,1
1349,1996,1,1
1350,1996,1,1
1351,1996,1,1
1352,1996,1,1
1352,2000,1,2
1352,2004,1,3
1352,2008,1,4
1353,1996,1,1
1354,1996,1,1
1354,2000,1,2
1355,1996,1,1
1356,1996,1,1
1357,1996,1,1
1358,1996,1,1
1359,1996,1,1
1360,1996,1,1
1361,1996,1,1
1362,1996,1,1
1363,1996,1,1
1363,2000,1,2
1364,1996,1,1
1365,1996,1,1
1366,1996,1,1
1367,1996,1,1
1368,1996,1,1
1368,2000,1,2
1369,1996,1,1
1370,1996,1,1
1371,1996,1,1
1371,2000,1,2
1371,2004,1,3
1372,1996,1,1
1372,2000,1,2
1372,2004,1,3
1373,1996,1,1
1374,1996,1,1
1375,1996,1,1
1376,1996,1,1
1377,1996,1,1
1378,1996,1,1
1379,1996,1,1
1380,1996,1,1
1381,1996,1,1
1381,2000,1,2
1381,2004,1,3
1381,2008,1,4
1382,1996,1,1
1382,2000,1,2
1382,2004,1,3
1383,1996,1,1
1384,1996,1,1
1385,1996,1,1
1386,1996,1,1
1387,1996,1,1
1388,1996,1,1
1389,1996,1,1
1390,1996,1,1
1391,1996,1,1
1392,1996,1,1
1393,1996,1,1
1394,1996,1,1
1395,1996,1,1
1396,1996,1,1
1397,1996,1,1
1398,1996,1,1
1399,1996,1,1
1400,1996,1,1
1401,1996,1,1
1402,1996,1,1
1403,1996,1,1
1404,1996,1,1
1404,2000,1,2
1405,1996,1,1
1406,1996,1,1
1406,2000,1,2
1407,1996,1,1
1408,1996,1,1
1409,1996,1,1
1410,1996,1,1
1411,1996,1,1
1412,1996,1,1
1413,1996,1,1
1414,1996,1,1
1415,1996,1,1
1415,2000,1,2
1415,2004,1,3
1416,1996,1,1
1417,1996,1,1
1418,1996,1,1
1419,1996,1,1
1420,1996,1,1
1421,1996,1,1
1422,1996,1,1
1423,1996,1,1
1424,1996,1,1
1425,1996,1,1
1426,1996,1,1
1426,2000,1,2
1427,1996,1,1
1427,2000,1,2
1427,2004,1,3
1427,2008,1,4
1428,1996,1,1
1429,1996,1,1
1430,1996,1,1
1430,2000,1,2
1430,2004,1,3
1431,1996,1,1
1432,1996,1,1
1433,1996,1,1
1434,1996,1,1
1434,2000,1,2
1435,1996,1,1
1436,1996,1,1
1437,1996,1,1
1438,1996,1,1
1439,1996,1,1
1440,1996,1,1
1441,1996,1,1
1441,2000,1,2
1441,2004,1,3
1442,1996,1,1
1442,2000,1,2
1442,2004,1,3
1443,1996,1,1
1443,2000,1,2
1444,1996,1,1
1445,1996,1,1
1446,1996,1,1
1447,1996,1,1
1448,1996,1,1
1449,1996,1,1
1450,1996,1,1
1451,1996,1,1
1451,2000,1,2
1452,1996,1,1
1452,2000,1,2
1453,1996,1,1
1453,2004,1,2
1454,1996,1,1
1454,2000,1,2
1454,2004,1,3
1454,2008,1,4
1455,1996,1,1
1456,1996,1,1
1457,1996,1,1
1457,2000,1,2
1457,2004,1,3
1458,1996,1,1
1458,2000,1,2
1458,2004,1,3
1459,1996,1,1
1459,2000,1,2
1460,1996,1,1
1460,2000,1,2
1461,1996,1,1
1461,2000,1,2
1461,2004,1,3
1462,1996,1,1
1462,2000,1,2
1463,1996,1,1
1463,2004,1,2
1464,1996,1,1
1464,2004,1,2
1465,1996,1,1
1465,2000,1,2
1466,1996,1,1
1467,1996,1,1
1468,1996,1,1
1469,1996,1,1
1470,1996,1,1
1471,1996,1,1
1472,1996,1,1
1473,1996,1,1
1473,2000,1,2
1474,1996,1,1
1475,1996,1,1
1476,1996,1,1
1476,2000,1,2
1477,1996,1,1
1478,1988,1,1
1478,1996,1,2
1479,1996,1,1
1480,1996,1,1
1481,1996,1,1
1482,1996,1,1
1483,1996,1,1
1484,1988,1,1
1484,1996,1,2
1485,1996,1,1
1485,2004,1,2
1486,1992,1,1
1486,1996,1,2
1486,2000,1,3
1487,1992,1,1
1488,1996,1,1
1488,2000,1,2
1489,1996,1,1
1489,2000,1,2
1490,1992,1,1
1491,1992,1,1
1492,1992,1,1
1492,1996,1,2
1493,1992,1,1
1494,1996,1,1
1495,1992,1,1
1496,1992,1,1
1497,1992,1,1
1497,1996,1,2
1498,1996,1,1
1499,1992,1,1
1499,1996,1,2
1499,2000,1,3
1500,1996,1,1
1500,2000,1,2
1500,2004,1,3
1500,2008,1,4
1501,1992,1,1
1501,1996,1,2
1501,2000,1,3
1502,1996,1,1
1503,1996,1,1
1503,2000,1,2
1504,1992,1,1
1504,2000,1,2
1505,1992,1,1
1506,1996,1,1
1507,1992,1,1
1507,1996,1,2
1507,2000,1,3
1508,1992,1,1
1508,1996,1,2
1509,1996,1,1
1509,2004,1,2
1509,2008,1,3
1510,1992,1,1
1511,1996,1,1
1512,1996,1,1
1512,2000,1,2
1512,2004,1,3
1513,1992,1,1
1513,1996,1,2
1513,2000,1,3
1514,1992,1,1
1515,1992,1,1
1516,1992,1,1
1516,1996,1,2
1517,1992,1,1
1518,1992,1,1
1519,1992,1,1
1520,1992,1,1
1521,1992,1,1
1522,1992,1,1
1523,1992,1,1
1524,1992,1,1
1525,1992,1,1
1526,1992,1,1
1527,1992,1,1
1528,1992,1,1
1529,1992,1,1
1530,1992,1,1
1531,1992,1,1
1532,1992,1,1
1533,1992,1,1
1534,1992,1,1
1535,1992,1,1
1536,1992,1,1
1537,1992,1,1
1538,1992,1,1
1539,1992,1,1
1540,1992,1,1
1541,1992,1,1
1542,1992,1,1
1543,1992,1,1
1544,1992,1,1
1545,1992,1,1
1546,1992,1,1
1547,1992,1,1
1548,1992,1,1
1549,1992,1,1
1550,1992,1,1
1551,1992,1,1
1552,1992,1,1
1553,1992,1,1
1554,1992,1,1
1555,1992,1,1
1556,1992,1,1
1557,1984,1,1
1557,1992,1,2
1557,1996,1,3
1558,1996,1,1
1559,1996,1,1
1559,2000,1,2
1560,1984,1,1
1560,1992,1,2
1561,1996,1,1
1561,2000,1,2
1562,1996,1,1
1563,1992,1,1
1563,1996,1,2
1563,2000,1,3
1564,1996,1,1
1564,2000,1,2
1564,2004,1,3
1565,1984,1,1
1565,1992,1,2
1565,1996,1,3
1566,1992,1,1
1567,1992,1,1
1568,1992,1,1
1568,1996,1,2
1569,1992,1,1
1569,1996,1,2
1569,2000,1,3
1570,1996,1,1
1570,2000,1,2
1571,1992,1,1
1572,1996,1,1
1572,2000,1,2
1573,1984,1,1
1573,1992,1,2
1573,1996,1,3
1574,1992,1,1
1575,1996,1,1
1576,1996,1,1
1576,2000,1,2
1576,2004,1,3
1577,1992,1,1
1577,1996,1,2
1578,1992,1,1
1579,1996,1,1
1580,1992,1,1
1581,1996,1,1
1582,1992,1,1
1583,1992,1,1
1584,1992,1,1
1585,1984,1,1
1585,1992,1,2
1586,1992,1,1
1586,1996,1,2
1587,1992,1,1
1588,1996,1,1
1589,1996,1,1
1589,2004,1,2
1590,1996,1,1
1591,1996,1,1
1592,1992,1,1
1593,1992,1,1
1594,1996,1,1
1595,1996,1,1
1596,1992,1,1
1597,1992,1,1
1598,1992,1,1
1599,1996,1,1
1600,1996,1,1
1601,1996,1,1
1601,2000,1,2
1602,1996,1,1
1603,1992,1,1
1604,1996,1,1
1605,1996,1,1
1606,1992,1,1
1607,1996,1,1
1608,1988,1,1
1608,1992,1,2
1609,1992,1,1
1610,1996,1,1
1611,1996,1,1
1612,1996,1,1
1613,1992,1,1
1614,1996,1,1
1615,1992,1,1
1616,1992,1,1
1617,1996,1,1
1618,1992,1,1
1619,1992,1,1
1619,1996,1,2
1619,2000,1,3
1620,1992,1,1
1621,1996,1,1
1622,1992,1,1
1623,1996,1,1
1623,2004,1,2
1624,1972,1,1
1625,1984,1,1
1626,1996,1,1
1627,1972,1,1
1628,1984,1,1
1629,1988,1,1
1630,1968,1,1
1631,1968,1,1
1632,1996,1,1
1633,1980,1,1
1634,1960,1,1
1635,1996,1,1
1635,2000,1,2
1636,1976,1,1
1636,1980,1,2
1637,1968,1,1
1638,1996,1,1
1638,2004,1,2
1639,1992,1,1
1640,1964,1,1
1641,1964,1,1
1641,1968,1,2
1642,1964,1,1
1642,1968,1,2
1642,1972,1,3
1643,1972,1,1
1644,1968,1,1
1645,1992,1,1
1646,1972,1,1
1646,1976,1,2
1647,1976,1,1
1648,1996,1,1
1649,1992,1,1
1650,1964,1,1
1650,1968,1,2
1651,1968,1,1
1651,1972,1,2
1651,1976,1,3
1652,1980,1,1
1653,1992,1,1
1654,1992,1,1
1654,1996,1,2
1655,1992,1,1
1655,1996,1,2
1656,1976,1,1
1656,1980,1,2
1657,1980,1,1
1658,1992,1,1
1658,1996,1,2
1658,2000,1,3
1659,1976,1,1
1659,1980,1,2
1660,1964,1,1
1661,1980,1,1
1662,1964,1,1
1663,1992,1,1
1664,1992,1,1
1665,1968,1,1
1666,1980,1,1
1667,1968,1,1
1667,1972,1,2
1667,1976,1,3
1668,1976,1,1
1669,1996,1,1
1670,1968,1,1
1670,1972,1,2
1671,1972,1,1
1672,1968,1,1
1673,1972,1,1
1674,1980,1,1
1675,1968,1,1
1675,1972,1,2
1676,1972,1,1
1677,1996,1,1
1678,1980,1,1
1679,1996,1,1
1679,2000,1,2
1680,1996,1,1
1680,2000,1,2
1681,1992,1,1
1681,1996,1,2
1681,2000,1,3
1682,1976,1,1
1683,1972,1,1
1683,1976,1,2
1683,1980,1,3
1684,1992,1,1
1685,1976,1,1
1686,1992,1,1
1686,1996,1,2
1687,1996,1,1
1688,1996,1,1
1689,1996,1,1
1690,1996,1,1
1691,1972,1,1
1692,1972,1,1
1693,1996,1,1
1694,1956,1,1
1695,1960,1,1
1696,1920,1,1
1697,1936,1,1
1698,1952,1,1
1699,1964,1,1
1700,1972,1,1
1700,1976,1,2
1701,1920,1,1
1702,1988,1,1
1703,1928,1,1
1704,1976,1,1
1705,1936,1,1
1706,1936,1,1
1707,1980,1,1
1708,1908,1,1
1709,1968,1,1
1710,1960,1,1
1711,1948,1,1
1712,1936,1,1
1713,1908,1,1
1714,1936,1,1
1715,1992,1,1
1716,1932,1,1
1717,1920,1,1
1718,1948,1,1
1719,1992,1,1
1720,1920,1,1
1721,1996,1,1
1722,1920,1,1
1723,1988,1,1
1724,1932,1,1
1724,1936,1,2
1725,1952,1,1
1726,1972,1,1
1727,1952,1,1
1728,1936,1,1
1729,1948,1,1
1730,1960,1,1
1730,1964,1,2
1731,1920,1,1
1732,1968,1,1
1733,1924,1,1
1734,1992,1,1
1735,1924,1,1
1736,1928,1,1
1737,1972,1,1
1738,1980,1,1
1739,1988,1,1
1740,1928,1,1
1741,1936,1,1
1742,1928,1,1
1743,1960,1,1
1744,1960,1,1
1745,1992,1,1
1746,1988,1,1
1747,1920,1,1
1747,1924,1,2
1747,1928,1,3
1748,1924,1,1
1749,1920,1,1
1750,1956,1,1
1751,1976,1,1
1752,1920,1,1
1753,1924,1,1
1754,1936,1,1
1755,1964,1,1
1756,1924,1,1
1757,1952,1,1
1757,1956,1,2
1758,1920,1,1
1758,1924,1,2
1759,1924,1,1
1760,1964,1,1
1761,1928,1,1
1762,1920,1,1
1763,1952,1,1
1764,1920,1,1
1765,1980,1,1
1766,1988,1,1
1767,1948,1,1
1768,1948,1,1
1769,1948,1,1
1770,1976,1,1
1771,1992,1,1
1772,1984,1,1
1773,1984,1,1
1773,1988,1,2
1774,1968,1,1
1775,1992,1,1
1776,1992,1,1
1777,1976,1,1
1778,1988,1,1
1779,1992,1,1
1780,1988,1,1
1781,1996,1,1
1782,1996,1,1
1783,1996,1,1
1784,1976,1,1
1785,1984,1,1
1786,1996,1,1
1787,1984,1,1
1788,1996,1,1
1789,1996,1,1
1790,1968,1,1
1791,1984,1,1
1792,1992,1,1
1793,1992,1,1
1794,1988,1,1
1795,1976,1,1
1796,1976,1,1
1797,1980,1,1
1798,1976,1,1
1799,1988,1,1
1800,1968,1,1
1801,1980,1,1
1802,1996,1,1
1803,1996,1,1
1804,1972,1,1
1805,1988,1,1
1806,1980,1,1
1807,1980,1,1
1808,1968,1,1
1809,1952,1,1
1810,1976,1,1
1811,1952,1,1
1812,1948,1,1
1813,1996,1,1
1814,1972,1,1
1814,1976,1,2
1816,1936,1,1
1817,1972,1,1
1818,1996,1,1
1818,2000,1,2
1819,1984,1,1
1820,1968,1,1
1821,1972,1,1
1821,1976,1,2
1822,1964,1,1
1823,1960,1,1
1824,1960,1,1
1825,1984,1,1
1826,1952,1,1
1827,1984,1,1
1827,1988,1,2
1828,1936,1,1
1829,1952,1,1
1830,1948,1,1
1830,1952,1,2
1831,1984,1,1
1831,1988,1,2
1832,1960,1,1
1832,1964,1,2
1832,1968,1,3
1833,1976,1,1
1834,1988,1,1
1834,1992,1,2
1835,1936,1,1
1836,1948,1,1
1836,1952,1,2
1837,1964,1,1
1838,1952,1,1
1839,1972,1,1
1840,1984,1,1
1841,1924,1,1
1842,1948,1,1
1843,1964,1,1
1844,1964,1,1
1846,1984,1,1
1846,1988,1,2
1847,1996,1,1
1848,1992,1,1
1848,1996,1,2
1849,1968,1,1
1849,1972,1,2
1850,1936,1,1
1851,1964,1,1
1852,1964,1,1
1853,1948,1,1
1854,1992,1,1
1855,1964,1,1
1857,1960,1,1
1858,1968,1,1
1858,1972,1,2
1859,1988,1,1
1860,1988,1,1
1861,1948,1,1
1862,1948,2,1
1863,1964,1,1
1864,1960,1,1
1865,1992,1,1
1866,1924,1,1
1867,1960,1,1
1868,1924,1,1
1869,1924,1,1
1870,1988,1,1
1871,1928,1,1
1872,1960,1,1
1873,1968,1,1
1874,1992,1,1
1875,1988,1,1
1876,1984,1,1
1877,1984,1,1
1878,1972,1,1
1879,1992,2,1
1879,1996,1,2
1880,1980,1,1
1880,1992,2,2
1880,1996,1,3
1881,1992,2,1
1882,1980,1,1
1883,1980,1,1
1884,1972,1,1
1884,1980,1,2
1885,1972,1,1
1886,1996,2,1
1887,1996,2,1
1887,2000,1,2
1888,1992,2,1
1889,1988,2,1
1890,1992,2,1
1891,1988,2,1
1891,1992,2,2
1891,1996,2,3
1892,1976,1,1
1893,1988,2,1
1894,1988,1,1
1895,1976,1,1
1895,1984,1,2
1896,1984,1,1
1897,1992,1,1
1898,1992,2,1
1899,1996,2,1
1900,1992,2,1
1900,1996,2,2
1901,1988,2,1
1901,1992,2,2
1901,1996,2,3
1902,1988,2,1
1903,1988,2,1
1904,1980,1,1
1904,1984,1,2
1904,1988,1,3
1905,1984,1,1
1906,1976,1,1
1906,1980,1,2
1907,1996,1,1
1908,1988,1,1
1908,1992,1,2
1909,1988,1,1
1910,1980,1,1
1911,1996,2,1
1912,1976,1,1
1912,1980,1,2
1913,1976,1,1
1914,1996,2,1
1915,1996,2,1
1916,1984,1,1
1917,1992,1,1
1918,1996,2,1
1918,2000,2,2
1919,1984,1,1
1919,1988,2,2
1919,1992,2,3
1919,2000,2,4
1919,2004,2,5
1919,2008,2,6
1920,1972,1,1
1920,1976,1,2
1920,1980,1,3
1920,1984,1,4
1920,1988,2,5
1921,1996,2,1
1921,2000,2,2
1921,2004,2,3
1921,2012,2,4
1922,1972,1,1
1923,1988,2,1
1923,1992,2,2
1923,1996,2,3
1924,1992,2,1
1925,1972,1,1
1925,1976,1,2
1925,1980,1,3
1926,1988,1,1
1927,1972,1,1
1928,1992,2,1
1929,1992,2,1
1930,1984,1,1
1931,1988,2,1
1932,1996,2,1
1933,1996,2,1
1934,1988,2,1
1934,1992,2,2
1935,1988,2,1
1936,1996,2,1
1937,1976,1,1
1937,1984,1,2
1938,1976,1,1
1939,1988,2,1
1940,1972,1,1
1941,1972,1,1
1942,1984,1,1
1942,1988,2,2
1942,1996,1,3
1942,2000,2,4
1943,1976,1,1
1944,1972,1,1
1945,1976,1,1
1946,1992,2,1
1947,1992,2,1
1948,1984,1,1
1949,1984,1,1
1949,1988,2,2
1949,1992,2,3
1949,1996,1,4
1949,2004,2,5
1950,1996,2,1
1951,1996,2,1
1952,1996,2,1
1953,1992,2,1
1953,1996,2,2
1953,2000,2,3
1954,1996,2,1
1955,1996,2,1
1956,1996,1,1
1957,1996,1,1
1957,2000,1,2
1958,1992,2,1
1959,1984,1,1
1960,1996,2,1
1961,1996,2,1
1962,1988,2,1
1962,1992,2,2
1962,2000,2,3
1963,1992,2,1
1964,1984,1,1
1965,1984,1,1
1966,1988,2,1
1967,1996,2,1
1968,1988,2,1
1969,1984,1,1
1970,1984,1,1
1970,1988,2,2
1971,1992,2,1
1972,1992,2,1
1973,1996,2,1
1973,2000,2,2
1973,2004,2,3
1974,1996,2,1
1975,1984,1,1
1976,1988,2,1
1977,1992,2,1
1978,1996,2,1
1978,2000,2,2
1979,1988,2,1
1980,1984,1,1
1981,1988,1,1
1982,1984,1,1
1983,1988,1,1
1984,1984,1,1
1985,1984,1,1
1985,1992,1,2
1986,1988,1,1
1987,1972,1,1
1988,1972,1,1
1989,1980,1,1
1989,1984,1,2
1990,1984,1,1
1991,1996,1,1
1992,1992,2,1
1992,1996,1,2
1992,2000,2,3
1992,2004,1,4
1992,2008,2,5
1992,2012,2,6
1993,1996,1,1
1994,1972,1,1
1994,1984,1,2
1994,1988,1,3
1994,1992,1,4
1995,1972,1,1
1996,1972,1,1
1997,1972,1,1
1998,1988,2,1
1998,1992,2,2
1998,1996,1,3
1999,1972,1,1
2000,1988,2,1
2000,1992,2,2
2001,1984,1,1
2001,1988,2,2
2001,1996,1,3
2002,1972,1,1
2003,1992,2,1
2004,1980,1,1
2005,1980,1,1
2006,1972,1,1
2007,1976,1,1
2008,1988,2,1
2009,1972,1,1
2009,1976,1,2
2010,1992,1,1
2010,1996,1,2
2011,1988,2,1
2012,1988,2,1
2013,1976,1,1
2013,1980,1,2
2014,1976,1,1
2014,1980,1,2
2015,1972,1,1
2016,1980,1,1
2016,1984,1,2
2016,1988,1,3
2017,1980,1,1
2018,1984,1,1
2018,1988,1,2
2019,1988,2,1
2019,1992,2,2
2019,1996,1,3
2020,1988,1,1
2021,1992,2,1
2022,1988,1,1
2022,1992,2,2
2023,1980,1,1
2023,1984,1,2
2024,1992,2,1
2024,1996,1,2
2025,1992,2,1
2026,1920,1,1
2027,1920,1,1
2028,1980,1,1
2028,1984,1,2
2028,1988,1,3
2029,1920,1,1
2030,1920,1,1
2031,1920,1,1
2032,1920,1,1
2033,1920,1,1
2034,1992,2,1
2035,1992,2,1
2035,2000,2,2
2036,1920,1,1
2037,1996,1,1
2037,2000,1,2
2038,1972,1,1
2039,1972,1,1
2040,1992,1,1
2040,1996,1,2
2040,2000,2,3
2041,1972,1,1
2041,1976,1,2
2042,1972,1,1
2043,1984,1,1
2044,1984,1,1
2045,1992,1,1
2046,1984,1,1
2046,1988,1,2
2047,1984,1,1
2048,1996,1,1
2049,1972,1,1
2050,1988,1,1
2051,1972,1,1
2052,1988,1,1
2053,1972,1,1
2054,1972,1,1
2055,1996,2,1
2055,2004,2,2
2055,2008,2,3
2056,1988,2,1
2057,1988,2,1
2058,1996,2,1
2059,1992,2,1
2060,1972,1,1
2061,1988,2,1
2061,1992,2,2
2061,1996,2,3
2061,2000,2,4
2062,1992,2,1
2063,1980,1,1
2064,1972,1,1
2064,1976,1,2
2064,1980,1,3
2065,1972,1,1
2065,1976,1,2
2066,1992,2,1
2067,1992,2,1
2068,1972,1,1
2069,1992,2,1
2069,2020,2,2
2070,1976,1,1
2071,1976,1,1
2072,1996,1,1
